19:58:50.492 [main] ERROR com.stormpath.App - Enter...
19:58:50.497 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@45dedf78password: acabc123abcd
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: acabc123abcd
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: acabcdc3abcd
22:05:54.197 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@2b21631epassword: acabcdc3abcd
22:05:54.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: acabcdc3abcd
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.197 [main] INFO  com.stormpath.service.PasswordValidatorTest - Finished... testValidate()...
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidatorTest - Start testValidateWithMgr()...
22:05:54.199 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...removeAllRule 
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@1cf25cb1password: @$#@$
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: length has to be between 3 and 5, rule: .{3,5}
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@1cf25cb1password: @$#@$
22:05:54.199 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{3,5}
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.199 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@1cf25cb1password: @$
22:05:54.200 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.200 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{3,5}
22:05:54.200 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.200 [main] INFO  com.stormpath.service.PasswordValidatorTest - Finished... testValidateWithMgr()...
22:05:54.208 [main] INFO  com.stormpath.service.ServiceProviderTest - Start testGetPasswordValidator()...
22:05:54.208 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getPasswordValidator()
22:05:54.208 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getPasswordValidator()
22:05:54.208 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
22:05:54.233 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.234 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.234 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.234 [main] INFO  com.stormpath.service.ServiceProviderTest - Finished... testGetPasswordValidator()...
22:05:54.236 [main] INFO  com.stormpath.service.ServiceProviderTest - Start testGetRuleMgr()...
22:05:54.236 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.236 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.236 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.237 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.237 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.237 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.237 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.237 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
22:05:54.259 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.259 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
